Bandit,Auction,Time (s),T,k,Revenue,armset
Bayesian_UCB_prior,MUDAR,84.413,80000,1,10563654.907214971,shapley_closeness
TH,MUDAR,86.393,80000,1,9552012.107047306,shapley_closeness
TH_prior,MUDAR,77.724,80000,1,9565916.176570155,shapley_closeness
UCB,MUDAR,118.44,80000,2,11701323.105712702,shapley_closeness
Bayesian_UCB,MUDAR,77.169,80000,2,8779084.762686277,shapley_closeness
Bayesian_UCB_prior,MUDAR,86.181,80000,2,9704743.455383867,shapley_closeness
TH,MUDAR,85.923,80000,2,8682571.092779065,shapley_closeness
TH_prior,MUDAR,83.593,80000,2,7887290.676556442,shapley_closeness
UCB,MUDAR,69.587,80000,3,8140580.358398522,shapley_closeness
Bayesian_UCB,MUDAR,73.055,80000,3,6908307.552597084,shapley_closeness
Bayesian_UCB_prior,MUDAR,88.125,80000,3,7959818.98417364,shapley_closeness
TH,MUDAR,92.266,80000,3,7605071.457614916,shapley_closeness
TH_prior,MUDAR,88.853,80000,3,7146929.422920474,shapley_closeness
UCB,MUDAR,72.149,80000,4,8198822.189711789,shapley_closeness
Bayesian_UCB,MUDAR,77.567,80000,4,7986499.360103137,shapley_closeness
Bayesian_UCB_prior,MUDAR,74.837,80000,4,6965942.327382307,shapley_closeness
TH,MUDAR,82.866,80000,4,6480588.90271474,shapley_closeness
TH_prior,MUDAR,95.596,80000,4,7427517.45516312,shapley_closeness
UCB,MUDAR,88.723,80000,5,7031980.826184767,shapley_closeness
Bayesian_UCB,MUDAR,94.383,80000,5,9876428.065778652,shapley_closeness
Bayesian_UCB_prior,MUDAR,71.351,80000,5,6072010.554393,shapley_closeness
TH,MUDAR,89.175,80000,5,6546505.646194628,shapley_closeness
TH_prior,MUDAR,89.246,80000,5,7302693.989000776,shapley_closeness
